Q I dI dQ
0.00306651534547539 0.44438252906122133 0.10371207963555101 0.001047930848815892
0.0031873225057103727 0.36780263616481834 0.09872497168215161 0.0010490414884238204
0.0033128889344699905 0.37646854864450546 0.09497293984055406 0.0010502400404989066
0.0034434021259130815 0.17861055743461743 0.09136274110131391 0.001051533352884547
0.003579056960640208 0.36844971647358626 0.08788898726907322 0.0010529287889497194
0.003720055996686823 0.3923158637391987 0.08454649418520296 0.0010544342635513348
0.0038666097719803135 0.21656871265000222 0.08133027402172058 0.00105605828105654
0.004018937118712492 0.4002569034682003 0.07823552787225686 0.0010578099754717733
0.004177265490096963 0.3545167758343041 0.07525763862936685 0.0010596991527139384
0.00434183129999933 0.3583658898343654 0.07239216413803119 0.0010617363350451947
0.004512880275947294 0.29957935811855696 0.0696348306155379 0.00106393280767634
0.004690667826047789 0.29461164929851075 0.0669815263284299 0.001066300667524336
0.004875459420359074 0.34314677003315386 0.0644282955175903 0.001068852874087023
0.005067530987287159 0.3626644341982171 0.06197133256295459 0.001071603302372289
0.0052671693255984964 0.17952290812996397 0.059606976379695746 0.001074566797789825
0.0054746725326642025 0.2686452488181671 0.05733170503813113 0.0010777592328810196
0.005690350449575162 0.3709082315170088 0.055142130599913824 0.0010811975657266147
0.005914525123792696 0.3601622495417257 0.053034994163427135 0.001084899899832587
0.006147531290025681 0.2645837617161316 0.05100716111158032 0.0010888855452526561
0.0063897168700520444 0.298651050653939 0.04905561655551115 0.001093175080661332
0.006641443492231025 0.28211734082655937 0.047177460967915835 0.001097790416045137
0.00690308703148197 0.2732307292073459 0.04536990599996934 0.0011027548556325107
0.007175038170535863 0.39664845622797484 0.04363027047594938 0.001108093160636004
0.007457702983297674 0.29617598428664904 0.04195597655981315 0.001113831611335149
0.007751503541190678 0.3833976244689797 0.04034454608802272 0.001119998067986456
0.008056878543387996 0.23808608863499103 0.03879359706294138 0.0011266220300102925
0.008374283971872475 0.32329908052855233 0.03730084030100011 0.0011337346928750912
0.008704193772303094 0.2864169202791803 0.03586407622970159 0.001141369002079751
0.009047100561704451 0.33183077910726355 0.034481191827222556 0.0011495597036277224
0.00940351636403606 0.32285908416924936 0.03315015769797678 0.0011583433903936235
0.00977397337473993 0.3761932350246188 0.031869025276972524 0.0011677585438077483
0.010159024755407845 0.38799848226687833 0.03063592415509545 0.001177845570327674
0.010559245459755057 0.3425368663491226 0.02944905951657652 0.0011886468322312397
0.010975233092133713 0.32755185245260454 0.028306709678864925 0.0012002066723526131
0.011407608799867894 0.32330131303301035 0.0272072237238755 0.0012125714324935579
0.011857018200742742 0.292294968691006 0.026149019208120593 0.0012257894653748722
0.012324132347032512 0.31928674016652864 0.025130579937606624 0.0012399111401468143
0.012809648727507119 0.45460856870215427 0.10511984612140071 0.0021436619756556147
0.012809648727507119 0.3305663319299855 0.02415045379154257 0.0012549888416494642
0.01331429230891332 0.366981860960356 0.017976258999155177 0.002153120136246753
0.01331429230891332 0.3169308085182411 0.023207250576946583 0.0012710769638004484
0.013838816618485596 0.336722509835696 0.017273226787312662 0.0021632917268402546
0.013838816618485596 0.3042544920696157 0.02229963989417514 0.0012882318976831849
0.01438400486910324 0.3067145622795818 0.021426348991377762 0.0013065120151075664
0.01438400486910324 0.3145561150133821 0.016596778562726847 0.002174227062389645
0.014950671128773666 0.30809064910597195 0.015945971420798063 0.0021859795053521657
0.014950671128773666 0.3115618720114334 0.020586160583949988 0.001325977648609745
0.015539661536188134 0.31017365305208827 0.015319903685761197 0.002198605582782237
0.015539661536188134 0.32534154768384166 0.019777910613484873 0.0013466910690407617
0.016151855564165058 0.3055606246076625 0.014717713107341227 0.0022121650993346255
0.016151855564165058 0.3238793803297845 0.019000485919663766 0.0013687164620574648
0.016788167332867414 0.3010919023651733 0.01825282179832394 0.0013921199049659106
0.016788167332867414 0.3221958578231411 0.014138574969239969 0.0022267212450168446
0.01744954697475503 0.3110477668869568 0.0175338994199133 0.001416969345470562
0.01744954697475503 0.30868280336496573 0.013581700089479991 0.0022423406965067427
0.018136982053310043 0.32143052499898367 0.0168427430851321 0.0014433345839465772
0.018136982053310043 0.3021015590933736 0.013046332694633412 0.0022590937108547112
0.01885149903765389 0.2926240190510824 0.0161784172992124 0.0014712872608734055
0.01885149903765389 0.31838712573001343 0.012531748153568684 0.0022770542104252676
0.019594164835257583 0.3034234453686432 0.012037250561932951 0.0022962998580044977
0.019594164835257583 0.3018805116230029 0.015540023653497293 0.0015009008510439336
0.020366088385034113 0.2749865002372671 0.011562170176506672 0.002316912121111799
0.020366088385034113 0.3008395996238585 0.014926697513208765 0.0015322506660947173
0.02116842231319164 0.3160724907020583 0.011105860709139078 0.0023389763247094663
0.02116842231319164 0.3031679217245682 0.014337604523931765 0.0015654138667918884
0.022002364654319893 0.3314209237325985 0.010667696503330224 0.0023625816917033954
0.022002364654319893 0.29884806861482394 0.013771936966597707 0.0016004694863586146
0.022869160640279926 0.30107684323547684 0.010247069632652449 0.002387821370872474
0.022869160640279926 0.299896719611016 0.013228910011563467 0.001637498465949886
0.023770104559568066 0.2927882063246852 0.009843386978696292 0.002414792452150801
0.023770104559568066 0.32628468360327767 0.012707757946255279 0.0016765837031766137
0.024706541689930698 0.30785316356233045 0.009456067366283988 0.00244359596951144
0.024706541689930698 0.30274603174674003 0.0122077304767444 0.0017178101143623193
0.025679870307115552 0.29994600826226864 0.009084538853956586 0.0024743368920560416
0.025679870307115552 0.2913738777755209 0.012222703766302837 0.0017612647109910772
0.026691543772758786 0.2949359506052141 0.013922115876816146 0.0018070366905838407
0.026691543772758786 0.3014518371891869 0.008728236296235934 0.00250712410429226
0.02774307270452572 0.2812869023649937 0.01517370066398838 0.0018552175420301126
0.02774307270452572 0.3083520938420435 0.008386599308260446 0.0025420703769690016
0.028836027231745536 0.28479037277106645 0.0164330990911415 0.001905901165210269
0.028836027231745536 0.28843361362864617 0.008059070769946943 0.0025792923302248878
0.02997203933990791 0.29293629564598717 0.01788991643486975 0.001959184004576576
0.02997203933990791 0.3092665369028377 0.00774509600231197 0.0026189103911733558
0.03115280530752254 0.2949447807004184 0.007444122729600917 0.0026610487483833185
0.03115280530752254 0.33418522978418724 0.019834280462292696 0.0020151651962222244
0.03238008823898024 0.3014505591971896 0.007155601904651789 0.002705835306002333
0.03238008823898024 0.3084184840480169 0.022569996865013937 0.002073946727860113
0.03365572069719736 0.30220415449424276 0.006878989420164132 0.002753401640495932
0.03365572069719736 0.3289667188681633 0.027306920938072084 0.0021356336110575284
0.03498160743997501 0.302171756879177 0.037885648099763664 0.002200334065028837
0.03498160743997501 0.30386069120108006 0.006613748656284893 0.0028038829631304866
0.03635972826415863 0.2969591029000448 0.00635935372937869 0.0028574180913988117
0.03635972826415863 0.21088104643128602 0.11054920727322691 0.002268159711273912
0.03779214096184485 0.2986859679400068 0.006115293216069452 0.0029141494325725745
0.0392809843930499 0.2928091423065445 0.005881074042632867 0.002974222982462358
0.04082848167942768 0.29688058590357347 0.005656225167865899 0.003037788342278101
0.04243694352380595 0.30500243783217207 0.005440300664401391 0.0031049987562171556
0.044108771660497835 0.30273601383864857 0.005232881834201157 0.0031760111720753707
0.045846462441540344 0.29397492701866174 0.0050335780878159216 0.003250986326792881
0.04765261056421461 0.29091730366486074 0.004842026472239603 0.0033300888584269477
0.049529912945414235 0.28960662455371394 0.004657889931844568 0.003413487445607093
0.0514811727486466 0.2951403573879645 0.004480854596861295 0.0035013549750903274
0.0514811727486466 0.30113538764642084 0.007004601372341442 0.0063084278362739435
0.05350930356967999 0.2911197244498841 0.004310626565902957 0.0035938687376135072
0.05350930356967999 0.2987538146856067 0.00287375104393531 0.0063602411595066
0.055617333787087025 0.2937801276442702 0.0027646191536332665 0.006415747125644948
0.055617333787087025 0.29467472390705846 0.004146928730449909 0.0036912106518505895
0.05780841108418023 0.295342666260122 0.002659665426345369 0.006475177959088034
0.05780841108418023 0.2957628330152297 0.003989498139518057 0.003793567515937119
0.060085807149091675 0.29727216554953223 0.00255872280930941 0.006538776675526128
0.060085807149091675 0.29435412020017626 0.0038380842139641115 0.0039011312857321727
0.062452922560015244 0.29750386525033307 0.002461631888495287 0.006606797176121716
0.062452922560015244 0.29557084380683296 0.00369244783274293 0.004014099378755305
0.06491329186290586 0.2994278040370305 0.003552361018722363 0.004132675002565712
0.06491329186290586 0.2941224838919658 0.002368240679148244 0.006679504306512398
0.06747058884921735 0.29936316614095787 0.0034176067669975524 0.0042570675062427454
0.06747058884921735 0.29530863458065065 0.002278404511331705 0.006757173880890885
0.07012863204156022 0.29562014616228016 0.003287978579673216 0.00438749275357854
0.07012863204156022 0.294452584086205 0.002191985719782144 0.006840092672368582
0.07289139039547005 0.30008506697851123 0.0031632795121499364 0.004524173516599786
0.07289139039547005 0.29975185145880556 0.002108853008099967 0.006928558371854064
0.07576298922580003 0.29881168483016257 0.003043320893028383 0.0046673398880904
0.07576298922580003 0.29345777171457327 0.002029763855399689 0.007022879518747695
0.0787477163665877 0.29556077155864935 0.0020174350624495153 0.007123375407833709
0.0787477163665877 0.296783542023442 0.00292792115403812 0.0048172297118825366
0.08185002857359294 0.29702263470328827 0.001990022360527228 0.007230375977802408
0.08185002857359294 0.29298158449857054 0.002818841777593278 0.004974089029811988
0.08507455817906759 0.29545975290827087 0.001947641972662064 0.007344221687815967
0.08507455817906759 0.29452824714637216 0.003122461122327745 0.005138172544387766
0.08842612000869396 0.29488457122543676 0.001900630670971411 0.007465263389399399
0.08842612000869396 0.2960836521771588 0.0034650548047490833 0.005309744096396815
0.09190971857101973 0.2948619753874614 0.0018513343829483747 0.007593862201653318
0.09190971857101973 0.29680089193712766 0.003759853515304803 0.005489077156846387
0.0955305555301251 0.29805675639246537 0.0018007525117608326 0.007730389398311655
0.0955305555301251 0.28990968039158366 0.004090824368795644 0.005676455332832548
0.09929403747268015 0.29361578475676325 0.004502360638854551 0.005872172887108369
0.09929403747268015 0.295373920619669 0.001750367024414241 0.007875226315476705
0.10320578398098941 0.297012391801448 0.0016996018534288111 0.008028764288936566
0.10320578398098941 0.2974889937464034 0.005059499955987561 0.006076535271305265
0.10727163602407956 0.2994194845512355 0.005964804282275532 0.006289859672932831
0.10727163602407956 0.29715976149503215 0.0016497098256108963 0.008191404629797802
0.11149766467935777 0.2949237144411347 0.001600153510926946 0.008363558646751978
0.11149766467935777 0.28478372611491715 0.00767988535666364 0.00651247557644354
0.1158901801978663 0.2937504200597628 0.0015513781302316971 0.008545647722654521
0.1158901801978663 0.3015443308997756 0.014434343890531597 0.006744725338798034
0.12045574142666694 0.29384165592587286 0.0015037615045153541 0.008738103452253511
0.12520116560242586 0.29573435233799805 0.0014567398609194268 0.008941367846901553
0.1301335385308234 0.29533657878307906 0.0014108039830945946 0.009155893610958317
0.13526022516698674 0.2967318084202335 0.0013660931551946992 0.009382144493392617
0.14058888061274463 0.294428489635937 0.0013223249634549369 0.009620595716870975
0.14612746154712677 0.2959399246539354 0.0012795050147455863 0.009871734485422229
0.15188423810717308 0.2960716036413101 0.0012378848387863046 0.010136060570639056
0.15786780623679433 0.2956560108419757 0.001197440901628508 0.010414086975355704
0.16408710052212475 0.29406560660211445 0.0011580471835361528 0.010706340672856588
0.17055140753252943 0.29374066976295854 0.0011195974046950673 0.011013363418943923
0.1772703796871884 0.2951630152359419 0.0010822723882495796 0.0113357126336369
0.18425404966796452 0.29443976211730394 0.001046053005926596 0.01167396234889381
0.19151284540007313 0.2949350618963342 0.0010109145607537678 0.012028704218536834
0.19905760562292366 0.29596384032679707 0.000976808089641899 0.012400548586507477
0.2068995960743857 0.29536700088609247 0.0009436163560080891 0.012790125609672034
0.21505052631264177 0.29629560881676453 0.0009114288385133463 0.01319808643161127
0.22352256720074645 0.29626189336348696 0.0008802383076699261 0.013625104404146314
0.23232836908000246 0.29529256965621603 0.0008500201378489254 0.014071876353750108
0.24148108065928495 0.29664846904949516 0.0008207499418209291 0.01453912389044919
0.25099436864852204 0.294114671262356 0.0007924036338547309 0.015027594757314598
0.26088243816564977 0.29597268171809177 0.0007649413727758479 0.015538064219153972
0.27116005394750875 0.29569545083648585 0.000738305071979959 0.01607133648953397
0.2818425623963566 0.29514552017397877 0.0007125241754460864 0.016628246195771038
0.29294591449491764 0.2955531723105003 0.0006875799726752704 0.017209659882017763
0.3044866896241824 0.2953412047438572 0.0006634495279319919 0.01781647755103442
0.3164821203195225 0.2971506745239874 0.0006413488986521811 0.018449634245666702
0.3289501180020906 0.2950477707010094 0.0007010700745386833 0.019110101671446608
0.3419092997239203 0.29517142212845976 0.0007234671102907794 0.019798889862093355
0.35537901596666555 0.29482039309953667 0.0007260537939182141 0.0205170488900162
0.3693793795354898 0.2941437761455687 0.0007245403783153751 0.021265670624211138
0.38393129559124484 0.2957043111276419 0.0007210180100322 0.022045890538201714
0.3990564928657833 0.2956435352752055 0.0007157860058391474 0.02285888957090351
